113,Lord Huron,The Night We Met,"741,404",2017-04-21
114,Shawn Mendes,Treat You Better,"732,780",2017-04-21
115,Major Lazer,Cold Water (feat. Justin Bieber & MØ),"729,877",2017-04-21
116,Ariana Grande,Everyday,"724,406",2017-04-21
117,IAmChino,"Ay Mi Dios (feat. Pitbull, Yandel & Chacal)","722,165",2017-04-21
118,Anne-Marie,Ciao Adios,"713,848",2017-04-21
119,Ariana Grande,Side To Side,"711,791",2017-04-21
120,Steve Aoki,Just Hold On,"702,788",2017-04-21
121,Mike Posner,I Took A Pill In Ibiza - Seeb Remix,"700,044",2017-04-21
122,A Boogie Wit da Hoodie,Drowning (feat. Kodak Black),"697,756",2017-04-21
123,Shawn Mendes,Mercy,"692,222",2017-04-21
124,Ayo & Teo,Rolex,"686,290",2017-04-21
125,Ed Sheeran,What Do I Know?,"686,192",2017-04-21
126,Shakira,Me Enamoré,"679,189",2017-04-21
127,Vice,Obsession (feat. Jon Bellion),"676,978",2017-04-21
128,Ricky Martin,Vente Pa' Ca,"666,223",2017-04-21
129,Calvin Harris,My Way,"653,895",2017-04-21
130,Twenty One Pilots,Heathens,"653,692",2017-04-21
131,Rihanna,Love On The Brain,"652,875",2017-04-21
132,MØ,Nights With You,"651,052",2017-04-21
133,Dua Lipa,Lost In Your Light (feat. Miguel),"648,691",2017-04-21
134,J Balvin,Safari,"637,602",2017-04-21
135,Zara Larsson,TG4M,"625,605",2017-04-21
136,Rag'n'Bone Man,Skin,"624,971",2017-04-21
137,Charlie Puth,We Don't Talk Anymore (feat. Selena Gomez),"623,824",2017-04-21
138,Ed Sheeran,New Man,"621,786",2017-04-21
139,Rae Sremmurd,Black Beatles,"619,188",2017-04-21
140,Ed Sheeran,Photograph,"616,524",2017-04-21
141,Bebe Rexha,Bad Bitch (feat. Ty Dolla $ign),"615,816",2017-04-21
142,Sia,Cheap Thrills,"612,079",2017-04-21
143,Rag'n'Bone Man,Human,"608,070",2017-04-21
144,Sebastian Yatra,Alguien Robo,"605,761",2017-04-21
145,Dua Lipa,Be The One,"600,280",2017-04-21
146,Wisin,Vacaciones,"596,648",2017-04-21
147,Twenty One Pilots,Stressed Out,"594,472",2017-04-21
148,Justin Bieber,Love Yourself,"585,308",2017-04-21
149,DRAM,Broccoli (feat. Lil Yachty),"584,042",2017-04-21
150,Alan Walker,Faded,"580,637",2017-04-21
151,Machine Gun Kelly,At My Best (feat. Hailee Steinfeld),"575,644",2017-04-21
152,Ed Sheeran,Thinking out Loud,"574,008",2017-04-21
153,Big Sean,Moves,"572,397",2017-04-21
154,Don Omar,Te Quiero Pa´Mi,"571,817",2017-04-21
155,Drake,Free Smoke,"566,686",2017-04-21
156,Fifth Harmony,Work from Home (feat. Ty Dolla $ign),"564,974",2017-04-21
157,Robin Schulz,Shed a Light,"563,729",2017-04-21
158,Justin Bieber,Sorry,"562,873",2017-04-21
159,Twenty One Pilots,Ride,"561,158",2017-04-21
160,Snakehips,Don't Leave,"561,106",2017-04-21
161,Ed Sheeran,Barcelona,"559,572",2017-04-21
162,Calvin Harris,This Is What You Came For,"559,044",2017-04-21
163,Drake,Get It Together,"555,763",2017-04-21
164,Sebastian Yatra,Traicionera,"555,080",2017-04-21
165,Alessia Cara,Scars To Your Beautiful,"554,090",2017-04-21
166,Jonas Blue,Perfect Strangers,"552,272",2017-04-21
167,Drake,Teenage Fever,"547,562",2017-04-21
168,Ed Sheeran,Supermarket Flowers,"540,523",2017-04-21
169,Kungs,This Girl (Kungs Vs. Cookin' On 3 Burners) - Kungs Vs. Cookin' On 3 Burners,"533,799",2017-04-21
170,Aminé,Caroline,"522,809",2017-04-21
171,Bebe Rexha,I Got You,"521,363",2017-04-21
172,The Chainsmokers,All We Know,"517,417",2017-04-21
173,Ed Sheeran,How Would You Feel (Paean),"509,384",2017-04-21
174,Desiigner,Panda,"507,633",2017-04-21
175,Cali Y El Dandee,Lumbra,"505,964",2017-04-21
176,Jonas Blue,By Your Side,"503,640",2017-04-21
177,Major Lazer,Lean On (feat. MØ & DJ Snake),"501,717",2017-04-21
178,Lil Wayne,"Sucker For Pain (with Wiz Khalifa, Imagine Dragons, Logic & Ty Dolla $ign feat. X Ambassadors)","497,122",2017-04-21
179,MAX,Lights Down Low,"496,284",2017-04-21
180,Bruno Mars,Versace on the Floor,"496,279",2017-04-21
181,Sean Paul,No Lie,"494,749",2017-04-21
182,Alan Walker,Alone,"489,114",2017-04-21
183,Petit Biscuit,Sunset Lover,"488,155",2017-04-21
184,Carlos Vives,La Bicicleta,"487,994",2017-04-21
185,Adele,Water Under the Bridge,"487,373",2017-04-21
186,Eminem,"Lose Yourself - From ""8 Mile"" Soundtrack","482,926",2017-04-21
187,DNCE,Cake By The Ocean,"481,707",2017-04-21
188,Maluma,Felices los 4,"481,617",2017-04-21
189,Chance the Rapper,No Problem (feat. Lil Wayne & 2 Chainz),"481,158",2017-04-21
190,Lady Gaga,Million Reasons,"478,448",2017-04-21
191,Machine Gun Kelly,Bad Things (with Camila Cabello),"478,315",2017-04-21
192,Lukas Graham,7 Years,"477,658",2017-04-21
193,Migos,Get Right Witcha,"470,615",2017-04-21
194,Logic,Black SpiderMan,"469,573",2017-04-21
195,The Weeknd,Party Monster,"468,974",2017-04-21
196,Drake,Too Good,"461,772",2017-04-21
197,Ozuna,Dile Que Tu Me Quieres,"461,429",2017-04-21
198,Drake,KMT,"460,539",2017-04-21
199,Post Malone,White Iverson,"460,108",2017-04-21
200,Lil Yachty,Peek A Boo,"459,892",2017-04-21
1,Luis Fonsi,Despacito - Remix,"5,727,933",2017-04-22
2,Ed Sheeran,Shape of You,"5,622,571",2017-04-22
3,Kendrick Lamar,HUMBLE.,"5,140,519",2017-04-22
4,The Chainsmokers,Something Just Like This,"3,727,966",2017-04-22
5,Future,Mask Off,"3,542,997",2017-04-22
6,Kygo,It Ain't Me (with Selena Gomez),"3,493,795",2017-04-22
7,Kendrick Lamar,DNA.,"3,460,711",2017-04-22
8,Drake,Passionfruit,"3,320,802",2017-04-22
9,Bruno Mars,That's What I Like,"3,206,176",2017-04-22
10,Luis Fonsi,Despacito (Featuring Daddy Yankee),"3,169,272",2017-04-22
11,Zedd,Stay (with Alessia Cara),"3,163,732",2017-04-22
12,Clean Bandit,Symphony (feat. Zara Larsson),"3,145,542",2017-04-22
13,Jason Derulo,Swalla (feat. Nicki Minaj & Ty Dolla $ign),"2,668,413",2017-04-22
14,Ed Sheeran,Galway Girl,"2,501,424",2017-04-22
15,Calvin Harris,Slide (feat. Frank Ocean & Migos),"2,336,068",2017-04-22
16,Martin Garrix,Scared to Be Lonely,"2,292,895",2017-04-22
17,The Chainsmokers,Paris,"2,257,521",2017-04-22
18,Julia Michaels,Issues,"2,249,410",2017-04-22
19,Kendrick Lamar,LOYALTY. FEAT. RIHANNA.,"2,241,295",2017-04-22
20,Jax Jones,You Don't Know Me - Radio Edit,"2,101,696",2017-04-22
21,Kendrick Lamar,ELEMENT.,"2,073,502",2017-04-22
22,Harry Styles,Sign of the Times,"2,017,769",2017-04-22
23,Lil Uzi Vert,XO TOUR Llif3,"2,006,441",2017-04-22
24,KYLE,iSpy (feat. Lil Yachty),"1,974,524",2017-04-22
25,Kendrick Lamar,LOVE. FEAT. ZACARI.,"1,898,574",2017-04-22
26,Enrique Iglesias,SUBEME LA RADIO,"1,849,629",2017-04-22
27,Maroon 5,Cold,"1,841,868",2017-04-22
28,Imagine Dragons,Believer,"1,828,508",2017-04-22
29,Clean Bandit,Rockabye (feat. Sean Paul & Anne-Marie),"1,824,421",2017-04-22
30,ZAYN,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""","1,787,563",2017-04-22
31,Danny Ocean,Me Rehúso,"1,699,470",2017-04-22
32,Martin Jensen,Solo Dance,"1,683,789",2017-04-22
33,The Weeknd,I Feel It Coming,"1,636,153",2017-04-22
34,Starley,Call On Me - Ryan Riback Extended Remix,"1,632,194",2017-04-22
35,G-Eazy,Good Life (with G-Eazy & Kehlani),"1,587,985",2017-04-22
36,Shawn Mendes,There's Nothing Holdin' Me Back,"1,564,946",2017-04-22
37,Post Malone,Congratulations,"1,561,770",2017-04-22
38,Khalid,Location,"1,516,152",2017-04-22
39,Katy Perry,Chained To The Rhythm,"1,503,234",2017-04-22
40,Ed Sheeran,Castle on the Hill,"1,471,654",2017-04-22
41,The Chainsmokers,Closer,"1,463,654",2017-04-22
42,Drake,Portland,"1,455,416",2017-04-22
43,Kendrick Lamar,XXX. FEAT. U2.,"1,451,906",2017-04-22
44,Kendrick Lamar,YAH.,"1,414,874",2017-04-22
45,The Chainsmokers,The One,"1,389,332",2017-04-22
46,Nicky Jam,El Amante,"1,387,643",2017-04-22
47,Lorde,Green Light,"1,358,821",2017-04-22
48,James Arthur,Say You Won't Let Go,"1,308,418",2017-04-22
49,Lana Del Rey,Lust for Life (with The Weeknd),"1,301,623",2017-04-22
50,Kendrick Lamar,PRIDE.,"1,297,474",2017-04-22
51,Shakira,Chantaje (feat. Maluma),"1,296,734",2017-04-22
52,Kendrick Lamar,FEEL.,"1,281,572",2017-04-22
53,The Weeknd,Starboy,"1,268,153",2017-04-22
54,Kodak Black,Tunnel Vision,"1,251,426",2017-04-22
55,Lady Gaga,The Cure,"1,251,404",2017-04-22
56,Major Lazer,Run Up (feat. PARTYNEXTDOOR & Nicki Minaj),"1,228,135",2017-04-22
57,Halsey,Now Or Never,"1,211,674",2017-04-22
58,Kendrick Lamar,LUST.,"1,202,653",2017-04-22
59,Pitbull,Hey Ma (with Pitbull & J Balvin feat. Camila Cabello) - Spanish Version,"1,189,196",2017-04-22
60,AJR,Weak,"1,180,936",2017-04-22
61,ZAYN,Still Got Time,"1,170,586",2017-04-22
62,Cheat Codes,No Promises (feat. Demi Lovato),"1,114,888",2017-04-22
63,Future,Selfish (feat. Rihanna),"1,113,926",2017-04-22
64,Little Mix,Touch,"1,107,396",2017-04-22
65,Ed Sheeran,Perfect,"1,084,039",2017-04-22
66,Maggie Lindemann,Pretty Girl - Cheat Codes X CADE Remix,"1,072,716",2017-04-22
67,Drake,Fake Love,"1,069,283",2017-04-22
68,Burak Yeter,Tuesday,"1,056,648",2017-04-22
69,Migos,Bad and Boujee (feat. Lil Uzi Vert),"1,051,233",2017-04-22
70,JP Cooper,September Song,"1,048,972",2017-04-22
71,Drake,One Dance,"1,039,226",2017-04-22
72,Big Sean,Bounce Back,"1,018,221",2017-04-22
73,J Balvin,Sigo Extrañándote,"1,013,061",2017-04-22
74,DJ Snake,Let Me Love You,"1,011,066",2017-04-22
75,French Montana,Unforgettable,"982,253",2017-04-22
76,Kendrick Lamar,FEAR.,"981,734",2017-04-22
77,Zion & Lennox,Otra vez (feat. J Balvin),"974,619",2017-04-22
78,Ed Sheeran,Happier,"966,121",2017-04-22
79,Alessia Cara,"How Far I'll Go - From ""Moana""","962,262",2017-04-22
80,Wisin,Escápate Conmigo,"960,062",2017-04-22
81,Bruno Mars,24K Magic,"953,980",2017-04-22
82,CNCO,Reggaetón Lento (Bailemos),"943,533",2017-04-22
83,Alok,Hear Me Now,"941,905",2017-04-22
84,Daddy Yankee,La Rompe Corazones,"936,682",2017-04-22
85,Travis Scott,goosebumps,"896,210",2017-04-22
86,Migos,T-Shirt,"878,938",2017-04-22
87,Kendrick Lamar,GOD.,"874,266",2017-04-22
88,Sam Hunt,Body Like A Back Road,"862,780",2017-04-22
89,XXXTENTACION,Look At Me!,"862,067",2017-04-22
90,Lord Huron,The Night We Met,"854,956",2017-04-22
91,blackbear,do re mi,"849,234",2017-04-22
92,Maroon 5,Don't Wanna Know,"847,989",2017-04-22
93,Drake,Gyalchester,"843,779",2017-04-22
94,Kendrick Lamar,DUCKWORTH.,"843,323",2017-04-22
95,Anuel Aa,"Sola (Remix) [feat. Daddy Yankee, Wisin, Farruko, Zion & Lennox]","836,294",2017-04-22
96,Kendrick Lamar,BLOOD.,"834,913",2017-04-22
97,Maluma,Felices los 4,"832,498",2017-04-22
98,Chris Jeday,Ahora Dice,"830,328",2017-04-22
99,Paramore,Hard Times,"827,901",2017-04-22
100,Rae Sremmurd,Swang,"825,819",2017-04-22
101,Hailee Steinfeld,Starving,"818,354",2017-04-22
102,Piso 21,Me Llamas (feat. Maluma) - Remix,"775,086",2017-04-22
103,Justin Timberlake,"CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's ""TROLLS"")","774,357",2017-04-22
104,Jon Bellion,All Time Low,"773,076",2017-04-22
105,The Chainsmokers,Don't Let Me Down,"768,075",2017-04-22
106,IAmChino,"Ay Mi Dios (feat. Pitbull, Yandel & Chacal)","741,495",2017-04-22
107,Drake,Blem,"734,016",2017-04-22
108,Olivia Holt,History,"725,858",2017-04-22
109,Childish Gambino,Redbone,"723,833",2017-04-22
110,Ed Sheeran,Dive,"722,883",2017-04-22
111,Anne-Marie,Ciao Adios,"722,366",2017-04-22
112,Martin Garrix,In the Name of Love,"719,649",2017-04-22
113,Calvin Harris,"Heatstroke (feat. Young Thug, Pharrell Williams & Ariana Grande)","709,038",2017-04-22
114,Major Lazer,Cold Water (feat. Justin Bieber & MØ),"702,204",2017-04-22
115,Ayo & Teo,Rolex,"701,716",2017-04-22
116,The Vamps,All Night,"700,216",2017-04-22
117,Shakira,Me Enamoré,"700,079",2017-04-22
118,Ricky Martin,Vente Pa' Ca,"688,230",2017-04-22
119,Ariana Grande,Everyday,"688,121",2017-04-22
120,Ariana Grande,Side To Side,"686,545",2017-04-22
121,A Boogie Wit da Hoodie,Drowning (feat. Kodak Black),"681,572",2017-04-22
122,Mike Posner,I Took A Pill In Ibiza - Seeb Remix,"678,207",2017-04-22
123,Steve Aoki,Just Hold On,"675,760",2017-04-22
124,The Chainsmokers,Break Up Every Night,"659,931",2017-04-22
125,J Balvin,Safari,"652,534",2017-04-22
126,Ed Sheeran,What Do I Know?,"646,193",2017-04-22
127,Vice,Obsession (feat. Jon Bellion),"639,558",2017-04-22
128,Twenty One Pilots,Heathens,"639,315",2017-04-22
129,Rag'n'Bone Man,Skin,"630,878",2017-04-22
130,Rihanna,Love On The Brain,"623,993",2017-04-22
131,Sebastian Yatra,Alguien Robo,"615,840",2017-04-22
132,Calvin Harris,My Way,"615,771",2017-04-22
133,Wisin,Vacaciones,"614,910",2017-04-22
134,Rae Sremmurd,Black Beatles,"608,070",2017-04-22
135,Rag'n'Bone Man,Human,"600,854",2017-04-22
136,Charlie Puth,We Don't Talk Anymore (feat. Selena Gomez),"596,179",2017-04-22
137,Zara Larsson,TG4M,"591,021",2017-04-22
138,Sia,Cheap Thrills,"590,582",2017-04-22
139,Don Omar,Te Quiero Pa´Mi,"585,080",2017-04-22
140,Ed Sheeran,New Man,"580,554",2017-04-22
141,Ed Sheeran,Photograph,"579,156",2017-04-22
142,Twenty One Pilots,Stressed Out,"577,445",2017-04-22
143,Charlie Puth,Attention,"577,386",2017-04-22
144,DRAM,Broccoli (feat. Lil Yachty),"576,051",2017-04-22
145,Bebe Rexha,Bad Bitch (feat. Ty Dolla $ign),"569,282",2017-04-22
146,Sebastian Yatra,Traicionera,"568,043",2017-04-22
147,Justin Bieber,Love Yourself,"565,664",2017-04-22
148,Alan Walker,Faded,"563,573",2017-04-22
149,Big Sean,Moves,"561,902",2017-04-22
150,Machine Gun Kelly,At My Best (feat. Hailee Steinfeld),"561,189",2017-04-22
151,Justin Bieber,Sorry,"553,209",2017-04-22
152,Twenty One Pilots,Ride,"549,611",2017-04-22
153,Fifth Harmony,Work from Home (feat. Ty Dolla $ign),"544,811",2017-04-22
154,Ed Sheeran,Thinking out Loud,"544,382",2017-04-22
155,Calvin Harris,This Is What You Came For,"540,486",2017-04-22
156,Robin Schulz,Shed a Light,"534,889",2017-04-22
157,Machine Gun Kelly,Bad Things (with Camila Cabello),"528,884",2017-04-22
158,Ed Sheeran,Barcelona,"526,867",2017-04-22
159,Alessia Cara,Scars To Your Beautiful,"525,666",2017-04-22
160,Drake,Free Smoke,"521,919",2017-04-22
161,Jonas Blue,Perfect Strangers,"519,247",2017-04-22
162,Aminé,Caroline,"518,733",2017-04-22
163,Kungs,This Girl (Kungs Vs. Cookin' On 3 Burners) - Kungs Vs. Cookin' On 3 Burners,"517,902",2017-04-22
164,Cali Y El Dandee,Lumbra,"516,588",2017-04-22
165,Sean Paul,No Lie,"516,275",2017-04-22
166,Shawn Mendes,Treat You Better,"514,095",2017-04-22
167,Snakehips,Don't Leave,"513,610",2017-04-22
168,Drake,Get It Together,"510,551",2017-04-22
169,Desiigner,Panda,"503,666",2017-04-22
170,Ed Sheeran,Supermarket Flowers,"502,697",2017-04-22
171,Carlos Vives,La Bicicleta,"501,994",2017-04-22
172,Drake,Teenage Fever,"501,660",2017-04-22
173,Petit Biscuit,Sunset Lover,"490,624",2017-04-22
174,Shawn Mendes,Mercy,"488,613",2017-04-22
175,Bebe Rexha,I Got You,"485,244",2017-04-22
176,Major Lazer,Lean On (feat. MØ & DJ Snake),"485,114",2017-04-22
177,The Chainsmokers,All We Know,"482,568",2017-04-22
178,Alan Walker,Alone,"481,018",2017-04-22
179,Ozuna,Dile Que Tu Me Quieres,"476,537",2017-04-22
180,CNCO,Hey DJ,"476,232",2017-04-22
181,Jonas Blue,By Your Side,"473,574",2017-04-22
182,Ed Sheeran,How Would You Feel (Paean),"472,714",2017-04-22
183,Dua Lipa,Be The One,"472,085",2017-04-22
184,Bruno Mars,Versace on the Floor,"471,451",2017-04-22
185,Lil Wayne,"Sucker For Pain (with Wiz Khalifa, Imagine Dragons, Logic & Ty Dolla $ign feat. X Ambassadors)","471,221",2017-04-22
186,DNCE,Cake By The Ocean,"470,283",2017-04-22
187,Migos,Get Right Witcha,"465,983",2017-04-22
188,MAX,Lights Down Low,"465,401",2017-04-22
189,Adele,Water Under the Bridge,"463,334",2017-04-22
190,Lukas Graham,7 Years,"463,192",2017-04-22
191,Chance the Rapper,No Problem (feat. Lil Wayne & 2 Chainz),"455,136",2017-04-22
192,Prince Royce,Deja vu,"454,724",2017-04-22
193,Chino & Nacho,Andas En Mi Cabeza,"449,931",2017-04-22
194,Drake,Too Good,"449,324",2017-04-22
195,Eminem,"Lose Yourself - From ""8 Mile"" Soundtrack","448,601",2017-04-22
196,Charly Black,Gyal You A Party Animal - Remix,"447,649",2017-04-22
197,Major Lazer,Light It Up (feat. Nyla & Fuse ODG) - Remix,"442,788",2017-04-22
198,NAV,Up,"439,913",2017-04-22
199,The Weeknd,Party Monster,"439,879",2017-04-22
200,21 Savage,X (feat. Future),"438,889",2017-04-22
1,Luis Fonsi,Despacito - Remix,"5,137,949",2017-04-23
2,Ed Sheeran,Shape of You,"4,876,491",2017-04-23
3,Kendrick Lamar,HUMBLE.,"4,449,609",2017-04-23
4,The Chainsmokers,Something Just Like This,"3,252,105",2017-04-23
5,Future,Mask Off,"3,089,285",2017-04-23
6,Kygo,It Ain't Me (with Selena Gomez),"3,033,753",2017-04-23
7,Drake,Passionfruit,"2,894,600",2017-04-23
8,Kendrick Lamar,DNA.,"2,889,371",2017-04-23
9,Zedd,Stay (with Alessia Cara),"2,816,827",2017-04-23
10,Bruno Mars,That's What I Like,"2,815,594",2017-04-23
11,Clean Bandit,Symphony (feat. Zara Larsson),"2,723,011",2017-04-23
12,Luis Fonsi,Despacito (Featuring Daddy Yankee),"2,678,676",2017-04-23
13,Jason Derulo,Swalla (feat. Nicki Minaj & Ty Dolla $ign),"2,305,141",2017-04-23
14,Ed Sheeran,Galway Girl,"2,226,718",2017-04-23
15,Calvin Harris,Slide (feat. Frank Ocean & Migos),"2,067,432",2017-04-23
16,Julia Michaels,Issues,"2,033,268",2017-04-23
17,Martin Garrix,Scared to Be Lonely,"2,006,618",2017-04-23
18,The Chainsmokers,Paris,"1,949,738",2017-04-23
19,Kendrick Lamar,LOYALTY. FEAT. RIHANNA.,"1,878,475",2017-04-23
20,Harry Styles,Sign of the Times,"1,834,546",2017-04-23
21,Lil Uzi Vert,XO TOUR Llif3,"1,813,000",2017-04-23
22,Jax Jones,You Don't Know Me - Radio Edit,"1,805,365",2017-04-23
23,KYLE,iSpy (feat. Lil Yachty),"1,796,198",2017-04-23
24,Kendrick Lamar,ELEMENT.,"1,746,089",2017-04-23
25,Kendrick Lamar,LOVE. FEAT. ZACARI.,"1,639,960",2017-04-23
26,Maroon 5,Cold,"1,636,907",2017-04-23
27,Shawn Mendes,There's Nothing Holdin' Me Back,"1,615,924",2017-04-23
28,Imagine Dragons,Believer,"1,610,361",2017-04-23
29,ZAYN,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""","1,579,803",2017-04-23
30,Clean Bandit,Rockabye (feat. Sean Paul & Anne-Marie),"1,566,093",2017-04-23
31,Enrique Iglesias,SUBEME LA RADIO,"1,554,004",2017-04-23
32,G-Eazy,Good Life (with G-Eazy & Kehlani),"1,468,008",2017-04-23
33,Danny Ocean,Me Rehúso,"1,462,665",2017-04-23
34,Martin Jensen,Solo Dance,"1,457,284",2017-04-23
35,Post Malone,Congratulations,"1,440,831",2017-04-23
36,Starley,Call On Me - Ryan Riback Extended Remix,"1,432,399",2017-04-23
37,Khalid,Location,"1,429,536",2017-04-23
38,The Weeknd,I Feel It Coming,"1,399,700",2017-04-23
39,Ed Sheeran,Castle on the Hill,"1,314,273",2017-04-23
40,The Chainsmokers,Closer,"1,309,378",2017-04-23
41,Drake,Portland,"1,290,577",2017-04-23
42,Katy Perry,Chained To The Rhythm,"1,263,852",2017-04-23
43,The Chainsmokers,The One,"1,252,093",2017-04-23
44,James Arthur,Say You Won't Let Go,"1,252,030",2017-04-23
45,Lorde,Green Light,"1,220,756",2017-04-23
46,Kendrick Lamar,XXX. FEAT. U2.,"1,208,542",2017-04-23
47,Nicky Jam,El Amante,"1,207,992",2017-04-23
48,Kendrick Lamar,YAH.,"1,163,896",2017-04-23
49,Shakira,Chantaje (feat. Maluma),"1,138,151",2017-04-23
50,Lady Gaga,The Cure,"1,138,065",2017-04-23
51,Kodak Black,Tunnel Vision,"1,125,360",2017-04-23
52,Halsey,Now Or Never,"1,111,782",2017-04-23
53,The Weeknd,Starboy,"1,100,682",2017-04-23
54,Kendrick Lamar,PRIDE.,"1,082,121",2017-04-23
55,Major Lazer,Run Up (feat. PARTYNEXTDOOR & Nicki Minaj),"1,063,504",2017-04-23
56,ZAYN,Still Got Time,"1,050,610",2017-04-23
57,Lana Del Rey,Lust for Life (with The Weeknd),"1,040,605",2017-04-23
58,AJR,Weak,"1,037,864",2017-04-23
59,Kendrick Lamar,FEEL.,"1,014,989",2017-04-23
60,Ed Sheeran,Perfect,"1,014,651",2017-04-23
61,Pitbull,Hey Ma (with Pitbull & J Balvin feat. Camila Cabello) - Spanish Version,"1,010,300",2017-04-23
62,Future,Selfish (feat. Rihanna),"1,006,486",2017-04-23
63,Cheat Codes,No Promises (feat. Demi Lovato),"1,003,463",2017-04-23
64,Little Mix,Touch,"1,000,053",2017-04-23
65,Maggie Lindemann,Pretty Girl - Cheat Codes X CADE Remix,"968,752",2017-04-23
66,Kendrick Lamar,LUST.,"967,028",2017-04-23
67,Drake,Fake Love,"951,097",2017-04-23
68,JP Cooper,September Song,"932,673",2017-04-23
69,Migos,Bad and Boujee (feat. Lil Uzi Vert),"920,889",2017-04-23
70,Big Sean,Bounce Back,"910,797",2017-04-23
71,Ed Sheeran,Happier,"905,860",2017-04-23
72,Drake,One Dance,"905,819",2017-04-23
73,DJ Snake,Let Me Love You,"885,674",2017-04-23
74,French Montana,Unforgettable,"881,718",2017-04-23
75,Alessia Cara,"How Far I'll Go - From ""Moana""","867,619",2017-04-23
76,Lord Huron,The Night We Met,"857,817",2017-04-23
77,Maluma,Felices los 4,"845,418",2017-04-23
78,J Balvin,Sigo Extrañándote,"840,282",2017-04-23
79,Burak Yeter,Tuesday,"828,342",2017-04-23
80,Travis Scott,goosebumps,"825,783",2017-04-23
81,blackbear,do re mi,"825,744",2017-04-23
82,Sam Hunt,Body Like A Back Road,"820,877",2017-04-23
83,Bruno Mars,24K Magic,"819,902",2017-04-23
84,Zion & Lennox,Otra vez (feat. J Balvin),"812,700",2017-04-23
85,Wisin,Escápate Conmigo,"805,059",2017-04-23
86,CNCO,Reggaetón Lento (Bailemos),"791,490",2017-04-23
87,Daddy Yankee,La Rompe Corazones,"786,439",2017-04-23
88,Kendrick Lamar,FEAR.,"784,430",2017-04-23
89,Alok,Hear Me Now,"783,436",2017-04-23
90,Migos,T-Shirt,"783,327",2017-04-23
91,XXXTENTACION,Look At Me!,"762,443",2017-04-23
92,Hailee Steinfeld,Starving,"752,202",2017-04-23
93,Rae Sremmurd,Swang,"746,204",2017-04-23
94,Drake,Gyalchester,"745,920",2017-04-23
95,Chris Jeday,Ahora Dice,"734,448",2017-04-23
96,Kendrick Lamar,GOD.,"733,933",2017-04-23
97,Maroon 5,Don't Wanna Know,"731,284",2017-04-23
98,Kendrick Lamar,DUCKWORTH.,"702,718",2017-04-23
99,Jon Bellion,All Time Low,"699,331",2017-04-23
100,Anuel Aa,"Sola (Remix) [feat. Daddy Yankee, Wisin, Farruko, Zion & Lennox]","696,744",2017-04-23
